Time (UTC),EnergyUsage,Apartment,Hour,DayOfWeek,ProfileCluster,ProfileLabel,AnomalyFlag
2024-02-03 00:00:00,8.417825244,H101,0,5,0,Daytime User,0
2024-02-03 01:00:00,10.420419770999999,H101,1,5,0,Daytime User,0
2024-02-03 02:00:00,7.603260922,H101,2,5,0,Daytime User,0
2024-02-03 03:00:00,7.894604383,H101,3,5,0,Daytime User,0
2024-02-03 04:00:00,8.570197433999999,H101,4,5,0,Daytime User,0
2024-02-03 05:00:00,7.771641573999999,H101,5,5,0,Daytime User,0
2024-02-03 06:00:00,8.769071257,H101,6,5,0,Daytime User,0
2024-02-03 07:00:00,9.576175552,H101,7,5,0,Daytime User,0
2024-02-03 08:00:00,8.778477202000001,H101,8,5,0,Daytime User,0
2024-02-03 09:00:00,20.729175286,H101,9,5,2,Evening User,0
2024-02-03 10:00:00,8.255083643,H101,10,5,0,Daytime User,0
2024-02-03 11:00:00,8.674794791,H101,11,5,0,Daytime User,0
2024-02-03 12:00:00,8.514771746000001,H101,12,5,0,Daytime User,0
2024-02-03 13:00:00,12.591958796000002,H101,13,5,2,Evening User,0
2024-02-03 14:00:00,15.146941852000001,H101,14,5,2,Evening User,0
2024-02-03 15:00:00,8.109111195,H101,15,5,0,Daytime User,0
2024-02-03 16:00:00,11.828655448000003,H101,16,5,2,Evening User,0
2024-02-03 17:00:00,14.046785076000003,H101,17,5,2,Evening User,0
2024-02-03 18:00:00,21.234288536,H101,18,5,2,Evening User,0
2024-02-03 19:00:00,10.687522956000002,H101,19,5,2,Evening User,0
2024-02-03 20:00:00,16.811811708,H101,20,5,2,Evening User,0
2024-02-03 21:00:00,16.068062157,H101,21,5,2,Evening User,0
2024-02-03 22:00:00,9.389550942,H101,22,5,2,Evening User,0
2024-02-03 23:00:00,8.832560472,H101,23,5,2,Evening User,0
2024-02-04 00:00:00,7.535956345,H101,0,6,0,Daytime User,0
2024-02-04 01:00:00,10.083056700000002,H101,1,6,0,Daytime User,0
2024-02-04 02:00:00,12.642701892000002,H101,2,6,0,Daytime User,0
2024-02-04 03:00:00,11.574147894000001,H101,3,6,0,Daytime User,0
2024-02-04 04:00:00,10.729377952,H101,4,6,0,Daytime User,0
2024-02-04 05:00:00,9.675120055,H101,5,6,0,Daytime User,0
2024-02-04 06:00:00,10.915950522000001,H101,6,6,0,Daytime User,0
2024-02-04 07:00:00,8.349955817000001,H101,7,6,0,Daytime User,0
2024-02-04 08:00:00,11.876653492,H101,8,6,0,Daytime User,0
2024-02-04 09:00:00,10.125769836000002,H101,9,6,0,Daytime User,0
2024-02-04 10:00:00,16.396190485,H101,10,6,0,Daytime User,0
2024-02-04 11:00:00,7.225221298,H101,11,6,0,Daytime User,0
2024-02-04 12:00:00,8.233643918,H101,12,6,0,Daytime User,0
2024-02-04 13:00:00,11.348033362,H101,13,6,0,Daytime User,0
2024-02-04 14:00:00,11.029126856000001,H101,14,6,0,Daytime User,0
2024-02-04 15:00:00,10.146636233,H101,15,6,0,Daytime User,0
2024-02-04 16:00:00,12.46404182,H101,16,6,2,Evening User,0
2024-02-04 17:00:00,12.812396414,H101,17,6,2,Evening User,0
2024-02-04 18:00:00,12.958245427000001,H101,18,6,2,Evening User,0
2024-02-04 19:00:00,22.140011637,H101,19,6,2,Evening User,0
2024-02-04 20:00:00,14.465572289,H101,20,6,2,Evening User,0
2024-02-04 21:00:00,18.007082556,H101,21,6,2,Evening User,0
2024-02-04 22:00:00,11.200042252,H101,22,6,2,Evening User,0
2024-02-04 23:00:00,9.61120855,H101,23,6,2,Evening User,0
2024-02-05 00:00:00,13.029270037,H101,0,0,1,Daytime User,0
2024-02-05 01:00:00,11.566323786,H101,1,0,1,Daytime User,0
2024-02-05 02:00:00,10.474159156,H101,2,0,1,Daytime User,0
2024-02-05 03:00:00,10.849258432,H101,3,0,1,Daytime User,0
2024-02-05 04:00:00,10.362112736,H101,4,0,1,Daytime User,0
2024-02-05 05:00:00,11.88155415,H101,5,0,1,Daytime User,0
2024-02-05 06:00:00,10.376243515,H101,6,0,1,Daytime User,0
2024-02-05 07:00:00,11.750922676,H101,7,0,1,Daytime User,0
2024-02-05 08:00:00,19.481501563000002,H101,8,0,1,Daytime User,0
2024-02-05 09:00:00,9.742984542999999,H101,9,0,1,Daytime User,0
2024-02-05 10:00:00,10.540999081999999,H101,10,0,1,Daytime User,0
2024-02-05 11:00:00,12.136725648,H101,11,0,1,Daytime User,0
2024-02-05 12:00:00,8.108140763,H101,12,0,1,Daytime User,0
2024-02-05 13:00:00,14.341973129000001,H101,13,0,1,Daytime User,0
2024-02-05 14:00:00,10.015934276,H101,14,0,1,Daytime User,0
2024-02-05 15:00:00,10.602287308000001,H101,15,0,1,Daytime User,0
2024-02-05 16:00:00,9.603391722,H101,16,0,1,Daytime User,0
2024-02-05 17:00:00,14.731156172000002,H101,17,0,2,Evening User,0
2024-02-05 18:00:00,15.675562448,H101,18,0,2,Evening User,0
2024-02-05 19:00:00,16.184309235,H101,19,0,2,Evening User,0
2024-02-05 20:00:00,16.763115668,H101,20,0,2,Evening User,0
2024-02-05 21:00:00,13.111897804000002,H101,21,0,2,Evening User,0
2024-02-05 22:00:00,12.677015041,H101,22,0,2,Evening User,0
2024-02-05 23:00:00,17.991455794000004,H101,23,0,2,Evening User,0
2024-02-06 00:00:00,11.676932074,H101,0,1,1,Daytime User,0
2024-02-06 01:00:00,15.770639126999999,H101,1,1,1,Daytime User,0
2024-02-06 02:00:00,10.966341221,H101,2,1,1,Daytime User,0
2024-02-06 03:00:00,15.112142000999999,H101,3,1,1,Daytime User,0
2024-02-06 04:00:00,13.01417194,H101,4,1,1,Daytime User,0
2024-02-06 05:00:00,12.48081447,H101,5,1,1,Daytime User,0
2024-02-06 06:00:00,13.80264761,H101,6,1,1,Daytime User,0
2024-02-06 07:00:00,14.716174235,H101,7,1,1,Daytime User,0
2024-02-06 08:00:00,15.481597823000001,H101,8,1,1,Daytime User,0
2024-02-06 09:00:00,10.748479865,H101,9,1,1,Daytime User,0
2024-02-06 10:00:00,11.258716733000002,H101,10,1,1,Daytime User,0
2024-02-06 11:00:00,13.072386910999999,H101,11,1,1,Daytime User,0
2024-02-06 12:00:00,9.816494997,H101,12,1,1,Daytime User,0
2024-02-06 13:00:00,14.388734943000001,H101,13,1,2,Evening User,0
2024-02-06 14:00:00,9.95377792,H101,14,1,1,Daytime User,0
2024-02-06 15:00:00,12.804161861,H101,15,1,2,Evening User,0
2024-02-06 16:00:00,9.890196656,H101,16,1,1,Daytime User,0
2024-02-06 17:00:00,18.632524916,H101,17,1,2,Evening User,0
2024-02-06 18:00:00,14.93446925,H101,18,1,2,Evening User,0
2024-02-06 19:00:00,11.206080561,H101,19,1,2,Evening User,0
2024-02-06 20:00:00,17.942333771,H101,20,1,2,Evening User,0
2024-02-06 21:00:00,17.833158007999998,H101,21,1,2,Evening User,0
2024-02-06 22:00:00,19.77972288,H101,22,1,2,Evening User,0
2024-02-06 23:00:00,12.026293021,H101,23,1,2,Evening User,0
2024-02-07 00:00:00,8.675276357,H101,0,2,1,Daytime User,0
2024-02-07 01:00:00,10.807294513999999,H101,1,2,1,Daytime User,0
2024-02-07 02:00:00,10.11300501,H101,2,2,1,Daytime User,0
2024-02-07 03:00:00,11.120136509,H101,3,2,1,Daytime User,0
2024-02-07 04:00:00,10.1418416,H101,4,2,1,Daytime User,0
2024-02-07 05:00:00,13.55897396,H101,5,2,1,Daytime User,0
2024-02-07 06:00:00,10.57593612,H101,6,2,1,Daytime User,0
2024-02-07 07:00:00,12.152464623,H101,7,2,1,Daytime User,0
2024-02-07 08:00:00,20.621145434,H101,8,2,2,Evening User,0
2024-02-07 09:00:00,15.983317976000002,H101,9,2,2,Evening User,0
2024-02-07 10:00:00,9.387646264,H101,10,2,1,Daytime User,0
2024-02-07 11:00:00,10.361353436000002,H101,11,2,1,Daytime User,0
2024-02-07 12:00:00,13.011108781,H101,12,2,2,Evening User,0
2024-02-07 13:00:00,8.531953026,H101,13,2,1,Daytime User,0
2024-02-07 14:00:00,13.289347184,H101,14,2,2,Evening User,0
2024-02-07 15:00:00,10.844238665,H101,15,2,2,Evening User,0
2024-02-07 16:00:00,14.017185696,H101,16,2,2,Evening User,0
2024-02-07 17:00:00,10.382476256,H101,17,2,2,Evening User,0
2024-02-07 18:00:00,17.477753302,H101,18,2,2,Evening User,0
2024-02-07 19:00:00,18.669784531,H101,19,2,2,Evening User,0
2024-02-07 20:00:00,16.990189099,H101,20,2,2,Evening User,0
2024-02-07 21:00:00,20.483756174000003,H101,21,2,2,Evening User,0
2024-02-07 22:00:00,13.801098702000003,H101,22,2,2,Evening User,0
2024-02-07 23:00:00,13.599992266000001,H101,23,2,2,Evening User,0
2024-02-08 00:00:00,13.081368767,H101,0,3,0,Daytime User,0
2024-02-08 01:00:00,11.221443232000002,H101,1,3,0,Daytime User,0
2024-02-08 02:00:00,8.399499242000001,H101,2,3,0,Daytime User,0
2024-02-08 03:00:00,11.509133613000001,H101,3,3,0,Daytime User,0
2024-02-08 04:00:00,12.685841126000001,H101,4,3,0,Daytime User,0
2024-02-08 05:00:00,9.845615782000001,H101,5,3,0,Daytime User,0
2024-02-08 06:00:00,14.217741472,H101,6,3,0,Daytime User,0
2024-02-08 07:00:00,18.160117083,H101,7,3,2,Evening User,0
2024-02-08 08:00:00,12.555067266,H101,8,3,0,Daytime User,0
2024-02-08 09:00:00,9.735304215,H101,9,3,0,Daytime User,0
2024-02-08 10:00:00,10.323214312000001,H101,10,3,0,Daytime User,0
2024-02-08 11:00:00,13.845814528,H101,11,3,2,Evening User,0
2024-02-08 12:00:00,7.670969199999999,H101,12,3,0,Daytime User,0
2024-02-08 13:00:00,13.52306171,H101,13,3,2,Evening User,0
2024-02-08 14:00:00,9.731916462000001,H101,14,3,2,Evening User,0
2024-02-08 15:00:00,11.367488042,H101,15,3,2,Evening User,0
2024-02-08 16:00:00,10.987450213999999,H101,16,3,2,Evening User,0
2024-02-08 17:00:00,12.30502914,H101,17,3,2,Evening User,0
2024-02-08 18:00:00,15.528649302,H101,18,3,2,Evening User,0
2024-02-08 19:00:00,21.006641174000002,H101,19,3,2,Evening User,0
2024-02-08 20:00:00,23.19932531,H101,20,3,2,Evening User,0
2024-02-08 21:00:00,16.894870128999997,H101,21,3,2,Evening User,0
2024-02-08 22:00:00,13.711112479,H101,22,3,2,Evening User,0
2024-02-08 23:00:00,11.103976574,H101,23,3,2,Evening User,0
2024-02-09 00:00:00,13.471902350999999,H101,0,4,0,Daytime User,0
2024-02-09 01:00:00,11.030908268,H101,1,4,0,Daytime User,0
2024-02-09 02:00:00,14.523341848,H101,2,4,0,Daytime User,0
2024-02-09 03:00:00,12.167528403,H101,3,4,0,Daytime User,0
2024-02-09 04:00:00,14.812810108999999,H101,4,4,0,Daytime User,0
2024-02-09 05:00:00,11.484455836,H101,5,4,0,Daytime User,0
2024-02-09 06:00:00,13.658015587000001,H101,6,4,0,Daytime User,0
2024-02-09 07:00:00,22.353337014,H101,7,4,2,Evening User,0
2024-02-09 08:00:00,13.14237978,H101,8,4,0,Daytime User,0
2024-02-09 09:00:00,13.260703342,H101,9,4,0,Daytime User,0
2024-02-09 10:00:00,11.767771566,H101,10,4,0,Daytime User,0
2024-02-09 11:00:00,14.415033073,H101,11,4,2,Evening User,0
2024-02-09 12:00:00,10.723223839,H101,12,4,0,Daytime User,0
2024-02-09 13:00:00,15.982431614000001,H101,13,4,2,Evening User,0
2024-02-09 14:00:00,14.588176844000001,H101,14,4,2,Evening User,0
2024-02-09 15:00:00,11.691513624,H101,15,4,2,Evening User,0
2024-02-09 16:00:00,14.578355409,H101,16,4,2,Evening User,0
2024-02-09 17:00:00,11.688074518,H101,17,4,2,Evening User,0
2024-02-09 18:00:00,13.081612014000001,H101,18,4,2,Evening User,0
2024-02-09 19:00:00,12.258841149,H101,19,4,2,Evening User,0
2024-02-09 20:00:00,16.257700618999998,H101,20,4,2,Evening User,0
2024-02-09 21:00:00,12.661303797,H101,21,4,2,Evening User,0
2024-02-09 22:00:00,20.996568448,H101,22,4,2,Evening User,0
2024-02-09 23:00:00,13.005104047,H101,23,4,2,Evening User,0
2024-02-10 00:00:00,11.898437235000001,H101,0,5,0,Daytime User,0
2024-02-10 01:00:00,14.061375962,H101,1,5,0,Daytime User,0
2024-02-10 02:00:00,11.652336405000002,H101,2,5,0,Daytime User,0
2024-02-10 03:00:00,11.448232835,H101,3,5,0,Daytime User,0
2024-02-10 04:00:00,11.181837605,H101,4,5,0,Daytime User,0
2024-02-10 05:00:00,13.271755968,H101,5,5,0,Daytime User,0
2024-02-10 06:00:00,13.825348708,H101,6,5,0,Daytime User,0
2024-02-10 07:00:00,11.713657523,H101,7,5,0,Daytime User,0
2024-02-10 08:00:00,15.860426028000003,H101,8,5,0,Daytime User,0
2024-02-10 09:00:00,17.467078742,H101,9,5,2,Evening User,0
2024-02-10 10:00:00,17.942639073000002,H101,10,5,2,Evening User,0
2024-02-10 11:00:00,12.249282825000002,H101,11,5,0,Daytime User,0
2024-02-10 12:00:00,11.703946182000001,H101,12,5,0,Daytime User,0
2024-02-10 13:00:00,12.312802685000001,H101,13,5,2,Evening User,0
2024-02-10 14:00:00,10.960702126000001,H101,14,5,2,Evening User,0
2024-02-10 15:00:00,12.210588793000003,H101,15,5,2,Evening User,0
2024-02-10 16:00:00,13.172698282000002,H101,16,5,2,Evening User,0
2024-02-10 17:00:00,11.256338474000001,H101,17,5,2,Evening User,0
2024-02-10 18:00:00,20.679019678000003,H101,18,5,2,Evening User,0
2024-02-10 19:00:00,17.963396544000002,H101,19,5,2,Evening User,0
2024-02-10 20:00:00,19.310961545,H101,20,5,2,Evening User,0
2024-02-10 21:00:00,15.144492734999998,H101,21,5,2,Evening User,0
2024-02-10 22:00:00,13.260619064000002,H101,22,5,2,Evening User,0
2024-02-10 23:00:00,14.573084205999999,H101,23,5,2,Evening User,0
2024-02-11 00:00:00,10.364972953999999,H101,0,6,0,Daytime User,0
2024-02-11 01:00:00,16.051917918,H101,1,6,0,Daytime User,0
2024-02-11 02:00:00,14.666431888,H101,2,6,0,Daytime User,0
2024-02-11 03:00:00,9.431577968000001,H101,3,6,0,Daytime User,0
2024-02-11 04:00:00,12.352420183,H101,4,6,0,Daytime User,0
2024-02-11 05:00:00,9.814040606,H101,5,6,0,Daytime User,0
2024-02-11 06:00:00,10.500775766,H101,6,6,0,Daytime User,0
2024-02-11 07:00:00,10.64002116,H101,7,6,0,Daytime User,0
2024-02-11 08:00:00,12.957426227000001,H101,8,6,0,Daytime User,0
2024-02-11 09:00:00,10.640827984,H101,9,6,0,Daytime User,0
2024-02-11 10:00:00,13.458973992999999,H101,10,6,0,Daytime User,0
2024-02-11 11:00:00,15.668867304,H101,11,6,0,Daytime User,0
2024-02-11 12:00:00,9.488852845,H101,12,6,0,Daytime User,0
2024-02-11 13:00:00,8.828996996,H101,13,6,0,Daytime User,0
2024-02-11 14:00:00,14.972421632,H101,14,6,2,Evening User,0
2024-02-11 15:00:00,8.198915674,H101,15,6,0,Daytime User,0
2024-02-11 16:00:00,11.107197683999999,H101,16,6,2,Evening User,0
2024-02-11 17:00:00,13.018784215,H101,17,6,2,Evening User,0
2024-02-11 18:00:00,12.225026309,H101,18,6,2,Evening User,0
2024-02-11 19:00:00,9.824527633,H101,19,6,2,Evening User,0
2024-02-11 20:00:00,15.182631466000002,H101,20,6,2,Evening User,0
2024-02-11 21:00:00,21.831517431,H101,21,6,2,Evening User,0
2024-02-11 22:00:00,16.727525114,H101,22,6,2,Evening User,0
2024-02-11 23:00:00,9.31724862,H101,23,6,2,Evening User,0
2024-02-12 00:00:00,9.616091930000001,H101,0,0,1,Daytime User,0
2024-02-12 01:00:00,13.592450744,H101,1,0,1,Daytime User,0
2024-02-12 02:00:00,8.75691169,H101,2,0,1,Daytime User,0
2024-02-12 03:00:00,13.147102746000002,H101,3,0,1,Daytime User,0
2024-02-12 04:00:00,10.673569944,H101,4,0,1,Daytime User,0
2024-02-12 05:00:00,9.814571724,H101,5,0,1,Daytime User,0
2024-02-12 06:00:00,9.837588466000001,H101,6,0,1,Daytime User,0
2024-02-12 07:00:00,13.534232384000001,H101,7,0,1,Daytime User,0
2024-02-12 08:00:00,14.110432281000001,H101,8,0,1,Daytime User,0
2024-02-12 09:00:00,11.291146312,H101,9,0,1,Daytime User,0
2024-02-12 10:00:00,11.24427251,H101,10,0,1,Daytime User,0
2024-02-12 11:00:00,9.849439632,H101,11,0,1,Daytime User,0
2024-02-12 12:00:00,10.601861781,H101,12,0,1,Daytime User,0
2024-02-12 13:00:00,8.967457188000001,H101,13,0,1,Daytime User,0
2024-02-12 14:00:00,11.801180032000001,H101,14,0,1,Daytime User,0
2024-02-12 15:00:00,9.903940198,H101,15,0,1,Daytime User,0
2024-02-12 16:00:00,10.532967231,H101,16,0,1,Daytime User,0
2024-02-12 17:00:00,10.237818222000001,H101,17,0,1,Daytime User,0
2024-02-12 18:00:00,15.160526593000002,H101,18,0,2,Evening User,0
2024-02-12 19:00:00,12.550886576,H101,19,0,2,Evening User,0
2024-02-12 20:00:00,22.236280664,H101,20,0,2,Evening User,0
2024-02-12 21:00:00,15.133592682,H101,21,0,2,Evening User,0
2024-02-12 22:00:00,12.238513033,H101,22,0,2,Evening User,0
2024-02-12 23:00:00,10.848751333000001,H101,23,0,2,Evening User,0
2024-02-13 00:00:00,8.227822409,H101,0,1,1,Daytime User,0
2024-02-13 01:00:00,13.212366620000001,H101,1,1,1,Daytime User,0
2024-02-13 02:00:00,11.349454697,H101,2,1,1,Daytime User,0
2024-02-13 03:00:00,10.303578808000001,H101,3,1,1,Daytime User,0
2024-02-13 04:00:00,13.76201657,H101,4,1,1,Daytime User,0
2024-02-13 05:00:00,9.113789116,H101,5,1,1,Daytime User,0
2024-02-13 06:00:00,8.735364729,H101,6,1,1,Daytime User,0
2024-02-13 07:00:00,16.428597472,H101,7,1,1,Daytime User,0
2024-02-13 08:00:00,9.661892352,H101,8,1,1,Daytime User,0
2024-02-13 09:00:00,9.919774388,H101,9,1,1,Daytime User,0
2024-02-13 10:00:00,12.816109744,H101,10,1,1,Daytime User,0
2024-02-13 11:00:00,8.405459104000002,H101,11,1,1,Daytime User,0
2024-02-13 12:00:00,11.828782664,H101,12,1,1,Daytime User,0
2024-02-13 13:00:00,7.508342611,H101,13,1,1,Daytime User,0
2024-02-13 14:00:00,10.693653288,H101,14,1,1,Daytime User,0
2024-02-13 15:00:00,9.137666369000002,H101,15,1,1,Daytime User,0
2024-02-13 16:00:00,10.042147804,H101,16,1,1,Daytime User,0
2024-02-13 17:00:00,16.119907594,H101,17,1,2,Evening User,0
2024-02-13 18:00:00,18.217267325999998,H101,18,1,2,Evening User,0
2024-02-13 19:00:00,10.643318915000002,H101,19,1,2,Evening User,0
2024-02-13 20:00:00,14.271958340000001,H101,20,1,2,Evening User,0
2024-02-13 21:00:00,17.263564802,H101,21,1,2,Evening User,0
2024-02-13 22:00:00,8.972720654,H101,22,1,2,Evening User,0
2024-02-13 23:00:00,8.28575244,H101,23,1,2,Evening User,0
2024-02-14 00:00:00,13.416843478,H101,0,2,1,Daytime User,0
2024-02-14 01:00:00,7.2295433330000005,H101,1,2,1,Daytime User,0
2024-02-14 02:00:00,12.45188392,H101,2,2,1,Daytime User,0
2024-02-14 03:00:00,9.109770240000001,H101,3,2,1,Daytime User,0
2024-02-14 04:00:00,11.351823272,H101,4,2,1,Daytime User,0
2024-02-14 05:00:00,11.314358408,H101,5,2,1,Daytime User,0
2024-02-14 06:00:00,11.490563129000002,H101,6,2,1,Daytime User,0
2024-02-14 07:00:00,16.906601081,H101,7,2,2,Evening User,0
2024-02-14 08:00:00,12.071488742,H101,8,2,1,Daytime User,0
2024-02-14 09:00:00,7.655234935,H101,9,2,1,Daytime User,0
2024-02-14 10:00:00,7.950216998,H101,10,2,1,Daytime User,0
2024-02-14 11:00:00,9.177964153,H101,11,2,1,Daytime User,0
2024-02-14 12:00:00,7.486522761000001,H101,12,2,1,Daytime User,0
2024-02-14 13:00:00,11.403054224000002,H101,13,2,2,Evening User,0
2024-02-14 14:00:00,8.732084051000001,H101,14,2,1,Daytime User,0
2024-02-14 15:00:00,9.082140664,H101,15,2,2,Evening User,0
2024-02-14 16:00:00,9.170514759,H101,16,2,2,Evening User,0
2024-02-14 17:00:00,10.711553720000001,H101,17,2,2,Evening User,0
2024-02-14 18:00:00,11.699338978,H101,18,2,2,Evening User,0
2024-02-14 19:00:00,13.567002888000001,H101,19,2,2,Evening User,0
2024-02-14 20:00:00,12.144893189000001,H101,20,2,2,Evening User,0
2024-02-14 21:00:00,13.325517742,H101,21,2,2,Evening User,0
2024-02-14 22:00:00,8.915970893999999,H101,22,2,2,Evening User,0
2024-02-14 23:00:00,8.930955833999999,H101,23,2,2,Evening User,0
2024-02-15 00:00:00,12.555420014000001,H101,0,3,0,Daytime User,0
2024-02-15 01:00:00,9.134197741,H101,1,3,0,Daytime User,0
2024-02-15 02:00:00,12.45864959,H101,2,3,0,Daytime User,0
2024-02-15 03:00:00,9.084910894,H101,3,3,0,Daytime User,0
2024-02-15 04:00:00,11.069515642,H101,4,3,0,Daytime User,0
2024-02-15 05:00:00,10.206437017999999,H101,5,3,0,Daytime User,0
2024-02-15 06:00:00,10.558449125000001,H101,6,3,0,Daytime User,0
2024-02-15 07:00:00,21.304972344,H101,7,3,2,Evening User,0
2024-02-15 08:00:00,11.140787575000001,H101,8,3,0,Daytime User,0
2024-02-15 09:00:00,7.21046517,H101,9,3,0,Daytime User,0
2024-02-15 10:00:00,10.343258117000001,H101,10,3,0,Daytime User,0
2024-02-15 11:00:00,11.172693034,H101,11,3,2,Evening User,0
2024-02-15 12:00:00,8.632697477999999,H101,12,3,0,Daytime User,0
2024-02-15 13:00:00,12.02982015,H101,13,3,2,Evening User,0
2024-02-15 14:00:00,11.647319516,H101,14,3,2,Evening User,0
2024-02-15 15:00:00,10.31397888,H101,15,3,2,Evening User,0
2024-02-15 16:00:00,8.271441608,H101,16,3,2,Evening User,0
2024-02-15 17:00:00,9.30370727,H101,17,3,2,Evening User,0
2024-02-15 18:00:00,15.017505380000001,H101,18,3,2,Evening User,0
2024-02-15 19:00:00,17.288621533,H101,19,3,2,Evening User,0
2024-02-15 20:00:00,10.076577254,H101,20,3,2,Evening User,0
2024-02-15 21:00:00,20.608366133,H101,21,3,2,Evening User,0
2024-02-15 22:00:00,9.850762648,H101,22,3,2,Evening User,0
2024-02-15 23:00:00,8.18357879,H101,23,3,2,Evening User,0
2024-02-16 00:00:00,8.643346592,H101,0,4,0,Daytime User,0
2024-02-16 01:00:00,9.810182696000002,H101,1,4,0,Daytime User,0
2024-02-16 02:00:00,8.580988091,H101,2,4,0,Daytime User,0
2024-02-16 03:00:00,9.899186608,H101,3,4,0,Daytime User,0
2024-02-16 04:00:00,7.606159268,H101,4,4,0,Daytime User,0
2024-02-16 05:00:00,7.2036547980000005,H101,5,4,0,Daytime User,0
2024-02-16 06:00:00,6.978115742,H101,6,4,0,Daytime User,0
2024-02-16 07:00:00,16.077007766,H101,7,4,0,Daytime User,0
2024-02-16 08:00:00,9.449812229,H101,8,4,0,Daytime User,0
2024-02-16 09:00:00,6.581251566,H101,9,4,0,Daytime User,0
2024-02-16 10:00:00,7.038538069,H101,10,4,0,Daytime User,0
2024-02-16 11:00:00,10.613960624,H101,11,4,0,Daytime User,0
2024-02-16 12:00:00,7.66070587,H101,12,4,0,Daytime User,0
2024-02-16 13:00:00,11.056837251,H101,13,4,2,Evening User,0
2024-02-16 14:00:00,8.216351384,H101,14,4,0,Daytime User,0
2024-02-16 15:00:00,10.973520167,H101,15,4,2,Evening User,0
2024-02-16 16:00:00,8.464003332,H101,16,4,2,Evening User,0
2024-02-16 17:00:00,8.370475384,H101,17,4,2,Evening User,0
2024-02-16 18:00:00,13.411669094,H101,18,4,2,Evening User,0
2024-02-16 19:00:00,11.078031097,H101,19,4,2,Evening User,0
2024-02-16 20:00:00,8.963324264,H101,20,4,2,Evening User,0
2024-02-16 21:00:00,11.757873334,H101,21,4,2,Evening User,0
2024-02-16 22:00:00,11.014719559000001,H101,22,4,2,Evening User,0
2024-02-16 23:00:00,12.428285571000002,H101,23,4,2,Evening User,0
2024-02-17 00:00:00,10.020302566000002,H101,0,5,0,Daytime User,0
2024-02-17 01:00:00,8.494294024,H101,1,5,0,Daytime User,0
2024-02-17 02:00:00,8.645371414000001,H101,2,5,0,Daytime User,0
2024-02-17 03:00:00,8.430406054,H101,3,5,0,Daytime User,0
2024-02-17 04:00:00,11.117654809000001,H101,4,5,0,Daytime User,0
2024-02-17 05:00:00,9.555404374,H101,5,5,0,Daytime User,0
2024-02-17 06:00:00,8.414741706000001,H101,6,5,0,Daytime User,0
2024-02-17 07:00:00,12.608345581000002,H101,7,5,0,Daytime User,0
2024-02-17 08:00:00,16.735540539,H101,8,5,0,Daytime User,0
2024-02-17 09:00:00,14.576509882,H101,9,5,0,Daytime User,0
2024-02-17 10:00:00,9.980226544,H101,10,5,0,Daytime User,0
2024-02-17 11:00:00,10.103646582,H101,11,5,0,Daytime User,0
2024-02-17 12:00:00,13.031254661,H101,12,5,0,Daytime User,0
2024-02-17 13:00:00,8.217085152,H101,13,5,0,Daytime User,0
2024-02-17 14:00:00,13.472412912000001,H101,14,5,2,Evening User,0
2024-02-17 15:00:00,7.447600352,H101,15,5,0,Daytime User,0
2024-02-17 16:00:00,9.92630484,H101,16,5,2,Evening User,0
2024-02-17 17:00:00,13.611103449,H101,17,5,2,Evening User,0
2024-02-17 18:00:00,16.124787457000004,H101,18,5,2,Evening User,0
2024-02-17 19:00:00,18.453000104,H101,19,5,2,Evening User,0
2024-02-17 20:00:00,14.583061182,H101,20,5,2,Evening User,0
2024-02-17 21:00:00,18.635399723,H101,21,5,2,Evening User,0
2024-02-17 22:00:00,16.037000805,H101,22,5,2,Evening User,0
2024-02-17 23:00:00,9.221123607,H101,23,5,2,Evening User,0
2024-02-18 00:00:00,15.900499968000002,H101,0,6,0,Daytime User,0
2024-02-18 01:00:00,12.503787049,H101,1,6,0,Daytime User,0
2024-02-18 02:00:00,12.04122776,H101,2,6,0,Daytime User,0
2024-02-18 03:00:00,9.032698679,H101,3,6,0,Daytime User,0
2024-02-18 04:00:00,9.137269690999998,H101,4,6,0,Daytime User,0
2024-02-18 05:00:00,11.678641147,H101,5,6,0,Daytime User,0
2024-02-18 06:00:00,9.331164574,H101,6,6,0,Daytime User,0
2024-02-18 07:00:00,12.981599852000002,H101,7,6,0,Daytime User,0
2024-02-18 08:00:00,8.737516309,H101,8,6,0,Daytime User,0
2024-02-18 09:00:00,8.373242707,H101,9,6,0,Daytime User,0
2024-02-18 10:00:00,10.580132336,H101,10,6,0,Daytime User,0
2024-02-18 11:00:00,15.177835654000003,H101,11,6,0,Daytime User,0
2024-02-18 12:00:00,7.495183613000001,H101,12,6,0,Daytime User,0
2024-02-18 13:00:00,11.421330294,H101,13,6,0,Daytime User,0
2024-02-18 14:00:00,11.926045722000001,H101,14,6,0,Daytime User,0
2024-02-18 15:00:00,9.748424192000002,H101,15,6,0,Daytime User,0
2024-02-18 16:00:00,19.400877755000003,H101,16,6,2,Evening User,0
2024-02-18 17:00:00,17.8032681,H101,17,6,2,Evening User,0
2024-02-18 18:00:00,10.715334369,H101,18,6,2,Evening User,0
2024-02-18 19:00:00,22.662541521999998,H101,19,6,2,Evening User,0
2024-02-18 20:00:00,19.037505818,H101,20,6,2,Evening User,0
2024-02-18 21:00:00,18.748495006,H101,21,6,2,Evening User,0
2024-02-18 22:00:00,13.148322073,H101,22,6,2,Evening User,0
2024-02-18 23:00:00,10.618745936000002,H101,23,6,2,Evening User,0
